Index,SMILES,ER Binding True,CERAPP ER Binding Consensus,HC ER Binding RF,ER Agonist True,CERAPP ER Agonist Consensus,HC ER Agnoist RF,ER Antagonist True,CERAPP ER Antagonist Consensus,HC ER Antagonist RF
3821,CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1=C(ON=C1)C1CC1,0,0,0,0,0,0,0,0,0
3822,CC(C)(CC)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC21CCCCC2,,,,,,,0,,1
3823,CN(C)CC=C(C1=CC=C(Br)C=C1)C1=CN=CC=C1,0,0,0,0,0,0,0,0,1
3824,CC(Cl)C(NC(=O)C1CC(CCC)CN1C)C1OC(SC)C(OC(=O)CCCCCCCCCCCCCCC)C(O)C1O,0,0,,0,0,,0,0,
3825,NC1=C(N)C=NC=C1,0,0,0,0,0,0,0,0,0
3826,C(C=Nc1ccccc1)C=CC=Nc1ccccc1,0,,1,0,,0,0,,1
3827,OC(C(=O)OC1CC2CCC(C1)[N+]12CCCC1)(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,1
3828,CC(C)(N=NC(C)(C)C#N)C#N,0,0,0,0,0,0,0,0,0
3829,CC(C)COC=C,0,0,0,0,0,0,0,0,0
3830,CC1CN1,0,0,0,0,0,0,0,0,0
3831,ClC1=CC(Cl)=C(OS(=O)(=O)C2=CC=CC=C2)C=C1,,,,,,,0,0,0
3832,CN(CC=CC1=CC=CC=C1)CC1=C2C=CC=CC2=CC=C1,0,0,1,0,0,0,0,0,1
3833,O=C1CCCCO1,0,0,0,0,0,0,0,0,0
3834,CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC,0,0,,0,0,,0,0,
3835,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=NN1CC(=O)NC1=O,,,,0,0,0,,,
3836,NC1C=NN(C2OC(CO)C(O)C2O)C(=O)N=1,0,0,0,0,0,0,0,0,0
3837,CN(C)C(=O)CNC(=O)CC1=CC=CC=C1,0,0,0,0,0,0,0,0,0
3838,CN1CC(C=C2C1Cc1c(Br)[nH]c3cccc2c13)C(=O)NC1(OC2(O)C3CCCN3C(=O)C(CC(C)C)N2C1=O)C(C)C,,,,0,0,,,,
3839,OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
3840,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc31,,,,0,1,0,,,
3841,CCOC(C)OCCC=CCC,0,0,0,0,0,0,0,0,0
3842,NC1CCCCC1,0,0,0,0,0,0,0,0,0
3843,OCC(O)COCC=C,0,0,0,0,0,0,0,0,0
3844,O=C1CCCCCO1,0,0,0,0,0,0,0,0,0
3845,ClC(=O)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
3846,CC(C)NCC(O)COC1=C(CC=C)C=CC=C1,0,0,0,0,0,0,0,0,0
3847,CCC(C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,1,1,1,1,1,1,,,
3848,NC1=CC=C(C=C1)S(=O)(=O)NC(=O)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
3849,NC1=C(C=C(Cl)C=C1)[N+]([O-])=O,,,,,,,0,0,0
3850,CCCCCCCC(=O)OCCCCCC,0,0,0,0,0,0,0,0,0
3851,CC1=C(SC=C1)C(=CCCN1CCCC(C1)C(O)=O)C1=C(C)C=CS1,,,,,,,0,0,0
3852,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(O)=O,0,1,1,0,1,1,0,1,1
3853,CCCCCCCCCCCCBr,0,0,0,0,0,0,0,0,0
3854,OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,0,0,0,0,0,0,0,0,0
3855,CN1CC(CC2C1Cc1c[nH]c3cccc2c31)C(=O)NC1(OC2(O)C3CCCN3C(=O)C(CC(C)C)N2C1=O)C(C)C,0,0,,0,0,,0,0,
3856,CC(C)(C)OC(=O)C1=CC=CC=C1C(O)=O,0,0,0,0,0,1,0,0,0
3857,COC1=CC=C(CCC(C)=O)C=C1,0,0,1,0,0,1,0,0,0
3858,CC1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,,,,0,0,0,1,0,1
3859,Brc1ccc(-c2cc(Br)c(Br)c(Br)c2)c(Br)c1Br,0,0,,0,0,,0,0,
3860,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,0,0,,,,
3861,CC1=C(CCCl)SC=N1,0,0,0,0,0,0,0,0,0
3862,NNC1=CC=C(C=C1)C(O)=O,0,0,0,0,0,0,0,0,0
3863,OCC1=CC=C(O1)C(O)=O,0,0,0,0,0,0,0,0,0
3864,CC1=CC(N)=C2C=CC=CC2=[N+]1CCCCCCCCCC[N+]1=C2C=CC=CC2=C(N)C=C1C,,,,0,0,1,1,0,1
3865,CCOc1ccc2N=CC(C(=O)NCc3ccccc3)C(=O)c2[n]1,0,0,0,0,0,0,0,0,1
3866,CC(C)CCCO,0,0,0,0,0,0,0,0,0
3867,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,,,,0,0,1,0,0,1
3868,CC12CCc3c4ccc(O)cc4ccc3C1CCC2=O,,,,1,1,1,,,
3869,CC1(C)CCCC2(C)C3CCC(C13)C2=C,0,1,1,0,1,1,0,1,0
3870,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,1,1,1,,,,1,1,1
3871,NC(=N)NCC1=CC(I)=CC=C1,,,,0,0,0,,,
3872,COC1CC(C[N+](C)(C)C1)=C(C1=CC=CS1)C1=CC=CS1,,,,,,,0,0,1
3873,OCC(O)CO,0,0,0,0,0,0,0,0,0
3874,O=C1NC(=O)C=C1,,,,0,0,0,,,
3875,CC(=O)NC1=CC=CC(N)=C1,0,0,0,0,0,0,0,0,0
3876,CCCC1=NC(=S)NC(=O)C1,,,,0,0,0,0,0,0
3877,COC(=O)C=CC=C(C)C=CC=C(C)C=CC=C(C)C=CC=C(C)C=CC(O)=O,0,,0,0,,0,0,,0
3878,COC1=CC(C)=CC=C1O,,,,,,,0,0,0
3879,CCCC(C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C,,,,,,,1,1,1
3880,CCCC(=O)CC,,,,,,,0,0,0
3881,CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,,,,0,0,1,0,0,1
3882,CCOC(=O)C1=C(N)SC2=C1CCN(CC1=CC=CC=C1)C2,,,,0,0,0,,,
3883,CC(NC(=O)C1CCCN1C(=O)C(Cc1c[nH]c[n]1)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CCCNC(N)=N)NC(=O)CNC)C(C)C)C(C)C)C(O)=O,0,0,,0,0,,0,0,
3884,COC1=CC(Cl)=C(OC)C=C1Cl,0,0,0,0,0,0,0,0,0
3885,CC1COC2=C(C=CC=C2)N1C(=O)C(Cl)Cl,,,,,,,0,0,0
3886,CCCC(C)CO,0,0,0,0,0,0,0,0,0
3887,CC(OC(=O)OCC)OC(=O)C1N2C(SC1(C)C)C(NC(=O)C(N)c1ccccc1)C2=O,0,0,0,0,0,0,0,0,0
3888,C=CCSSCC=C,0,0,0,0,0,0,0,0,0
3889,CC1=C(N)C=CC(=C1)N=NC1=C(C)C=CC=C1,1,0,1,,,,,,
3890,OC1CC2=C(OC1C1=CC(O)=C(O)C=C1)C=C(O)C=C2O,0,1,1,0,1,1,0,1,1
3891,CC(=O)OCC1=CC=C2OCOC2=C1,0,0,0,0,0,0,0,0,0
3892,COC(=O)C1=C(OC)C=CC=C1,0,0,0,0,0,0,0,0,0
3893,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,0,0,,0,0,,0,0,
3894,NC1C(OC2C(CO)OC(OC3C(OC4OC(CN)C(O)C(O)C4N)C(N)CC(N)C3O)C2O)OC(CN)C(O)C1O,0,0,,0,0,,0,0,
3895,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,,,,0,0,,0,0,
3896,NC(=O)CI,0,0,0,0,0,0,0,0,0
3897,CCCCCOC(C)=O,0,0,0,0,0,0,0,0,0
3898,CN\C(NCC1=CN=C(Cl)S1)=N/[N+]([O-])=O,0,0,0,0,0,0,0,0,0
3899,CC12CCC3C(CCC4CC(C)(O)CCC43C)C1CCC2C(C)=O,0,1,1,0,1,1,0,1,1
3900,SCCCCCCCCS,0,0,0,0,0,0,0,0,0
3901,CN(C1CCC2(CCCO2)CC1N1CCCC1)C(=O)Cc1ccccc1,0,0,0,0,0,0,0,0,1
3902,CCOC(=O)CNC(C1CCCCC1)C(=O)N1CCC1C(=O)NCc1ccc(cc1)C(N)N=O,0,0,,0,0,0,0,0,1
3903,C[N+](C)(C)CC(O)CC(O)=O,0,0,0,0,0,0,0,,0
3904,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,0,0,0,0,0,0,0,0,1
3905,CC1CC(OC(C)=O)OC(C)O1,0,0,0,0,0,0,0,0,0
3906,COC(=O)C1C(C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C(C)=NC=1C)c1cc(ccc1)[N+]([O-])=O,,,,0,0,,,,
3907,OCC1OC(=O)C(O)C(O)C1O,0,0,0,0,0,0,0,0,0
3908,CC(=O)OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(OC(C)=O)C=C1,0,0,0,0,0,1,0,0,1
3909,CO[Si](CCCNCCN)(OC)OC,0,0,0,0,0,0,0,0,0
3910,CC(C)CCO,0,0,0,0,0,0,0,0,0
3911,CNCCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2,,,,0,0,0,,,
3912,CC1=C(C)S(=O)(=O)CCS1(=O)=O,0,0,0,0,0,0,0,0,0
3913,OC(=O)C1=CC(Br)=C(O)C(Br)=C1,0,0,1,0,0,,0,0,0
3914,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,,,,1,0,0,0,0,1
3915,[O-][N+](=O)C=CC1=CC=CC=C1,0,0,0,0,0,0,0,0,0
3916,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO,0,1,1,0,1,1,0,1,0
3917,CC1(C)N(Br)C(=O)N(Cl)C1=O,0,0,0,0,0,0,0,0,0
3918,NCCN,,,,,,,0,0,0
3919,CNC(=O)OC1=CC=C2N(C)C3N(C)CCC3(C)C2=C1,,,,0,0,0,0,0,1
3920,C[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
3921,CC(=O)OCCCCCCCCC=C,0,0,0,0,0,0,0,0,0
3922,COC(=O)C1C(C(C(=O)OCCN2CCN(CC2)C(c2ccccc2)c2ccccc2)C(C)=NC=1C)c1cc(ccc1)[N+]([O-])=O,,,,0,0,,1,0,
3923,CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCO)C=C1,,,,1,0,,,,
3924,NC(=S)NC1=C2C=CC=CC2=CC=C1,0,0,0,0,0,1,0,0,0
3925,FC(F)OC(Cl)C(F)(F)F,0,0,0,0,0,0,0,0,0
3926,NC(CCC(O)=O)C=C,0,0,0,0,0,0,0,0,0
3927,CC(=O)NC1=CC=C(C)C=C1C,0,0,0,0,0,0,0,0,0
3928,COC1=CC=C(OC)C(NC(=O)CC(C)=O)=C1,0,0,0,0,0,0,0,0,0
3929,CC(=O)C(C)(C)C,0,0,0,0,0,0,0,0,0
3930,O=C1N=NCC2=C1C=CC=C2,0,,0,0,,0,0,,0
3931,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,0,0,0,0,0,0,0,0,1
3932,COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC,0,0,0,0,0,0,0,0,0
3933,OCC(O)CS,,,,,,,0,0,0
3934,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,0,0,0,0,0,0,0,0,1
3935,CCCCCCCC1CCCC1=O,0,0,0,0,0,0,0,0,0
3936,BrC1=CC=C(C=C1)C1=CC=CC=C1,,,,0,0,1,0,1,0
3937,CCC(C)(CCC(C)C)C(O)=O,0,0,0,0,0,0,0,0,0
3938,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,0,0,0,0,0,0,0,0,0
3939,CN1C2Cc3cc(C)c(OC)c(O)c3C1C1C3SCC4(NCCc5cc(O)c(cc45)OC)C(=O)OCC(c4c3c(OC(C)=O)c(C)c3OCOc34)N1C2O,1,0,,0,,,1,0,
3940,NC1=NN=C(N)N1,0,0,,0,0,,0,0,
3941,CC(C)(C)C=C,0,0,0,0,0,0,0,0,0
3942,CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC12C,,,,,,,0,,0
3943,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C(F)(F)F)CC1,0,0,0,0,0,0,0,0,1
3944,COC1=CC(Br)=CC=C1,0,0,0,0,0,0,0,0,0
3945,CC1(O)C2CC3C(C(=O)C(C(=O)NCN4CCCC4)C(=O)C3(O)C(=O)C2C(=O)c2c1cccc2O)N(C)C,0,0,,0,0,,0,0,
3946,NC1=CC=C(O)C=C1,1,0,0,0,0,0,,,
3947,ClC1=CC=C(NC(=O)C2CC2)C=C1Cl,,,,0,0,0,,,
3948,ClC1=CC=C(OCC(=O)OCCNC23CC4CC(CC(C4)C2)C3)C=C1,0,0,0,0,0,0,0,0,1
3949,O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2NCCCCc2cc1,,,,0,0,0,,,
3950,NNC(=O)CP(=O)(C1=CC=CC=C1)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
3951,CCC(C)(CC)C1=NOC(NC(=O)C2=C(OC)C=CC=C2OC)=C1,,,,0,0,0,,,
3952,CC1N=C2C(O)CCCN2C(=O)C=1CCN1CCC(CC1)c1[n]oc2cc(F)ccc21,0,0,0,0,0,0,0,0,1
3953,COC(=O)C1=C(C=CS1)S(N)(=O)=O,0,0,0,0,0,0,0,0,0
3954,N#CC1=CSC=N1,0,0,0,0,0,0,0,0,0
3955,OCCNC1=C(OCCO)C=C(C=C1)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
3956,CC(=O)N=NCC1=CC=C(O1)[N+]([O-])=O,0,,0,0,,0,0,,0
3957,CNC(=O)OC1=C(C=C(C)C=C1C(C)(C)C)C(C)(C)C,0,0,1,0,0,1,0,0,1
3958,NC1CN(CC21CC2)c1c(Cl)c2c(cc1F)C(=O)C(=CN2C1CC1F)C(O)=O,0,0,,0,0,,0,0,
3959,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,0,0,1,0,0,0,0,0,1
3960,NCCN1CCNC1=O,0,0,0,0,0,0,0,0,0
3961,C(NC1=NC=NC2=C1N=CN2C1CCCCO1)C1=CC=CC=C1,,,,,,,0,0,1
3962,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,0,0,0,0,0,0,0,0,0
3963,NC(=O)NC1NC(=O)NC1=O,,,,0,0,0,0,0,0
3964,CCCOCCC,0,0,0,0,0,0,0,0,0
3965,CCC(=O)OCCC(C)CCC=C(C)C,,,,1,0,0,0,0,0
3966,CCC(=O)N(C1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1,0,0,0,0,0,0,0,0,1
3967,CC1=C(C)C=C(C=O)C=C1,0,0,0,0,0,0,0,0,0
3968,CC1CC(=O)CC(C)(C)C1,0,0,0,0,0,0,0,0,0
3969,CCCCCCCCCCCC(O)=O,,,,0,0,0,,,
3970,O=CNNC=O,0,0,0,0,0,0,0,0,0
3971,CC12CCC3C(CCC4=Cc5o[n]cc5CC43C)C1CCC2(O)C#C,1,1,1,1,1,1,,,
3972,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)C[n]1c[n]c[n]1,0,,0,0,,0,0,,1
3973,OC(NC(=O)NC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0,0,,0,0,,0,0,
3974,OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1,,,,0,0,,,,
3975,CN1CCC(O)(C(C1)C(=O)C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,0,0,0,0,0,0,0,0,1
3976,CCOC(=O)CC(C)C,0,0,0,0,0,0,0,0,0
3977,CCC(Cl)CCl,0,0,0,0,0,0,0,0,0
3978,CC(C)CC(=O)C(C)=O,,,,,,,0,0,0
3979,CCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC21C,1,1,1,1,1,1,0,1,1
3980,CN1C(COC(N)=O)=NC=C1[N+]([O-])=O,0,0,0,0,0,0,0,0,0
3981,ClC1=CC=C(S1)S(=O)(=O)NC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,,,,0,0,,,,
3982,CCOC(=O)CBr,0,0,0,0,0,0,0,0,0
3983,CCCC(=O)OCCC(C)C,0,0,0,0,0,0,0,0,0
3984,CCCCCCCCCCCCCCCCOP(O)(=O)OCC[N+](C)(C)C,0,0,,0,,0,0,0,
3985,FC1=CC=C(C=C1)C(=O)CCCN1CCN2CCCC2C1,0,0,0,0,0,0,0,0,0
3986,CC1(C)N(Cl)C(=O)N(Br)C1=O,0,0,0,0,0,0,0,0,0
3987,BrCC(Br)C1CCC(Br)C(Br)C1,0,0,,0,0,,0,0,
3988,CCC(=O)C1=CC(Cl)=CC=C1,0,0,0,0,0,0,0,0,0
3989,BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,,,,0,0,,,,
3990,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,0,0,,0,0,,0,0,
3991,CC=CCC=C,,,,,,,0,0,0
3992,O=C1CCCCC1CN1CCCCC1,0,0,0,0,0,0,0,0,0
3993,CC(C)N1C(SCN(C1=O)C1=CC=CC=C1)=NC(C)(C)C,,,,0,0,0,,,
3994,CC(C)CCCC(C)CCO,0,0,0,0,0,0,0,0,0
3995,CC12CCC3C(CCc4cc(O)ccc43)C1CC(O)C2O,1,1,1,1,1,1,0,1,1
3996,OC(=O)CC1=C2C=CC=CC2=CC=C1,0,0,0,0,0,1,0,0,0
3997,CC(C)CC(C)(N)C#N,0,0,0,0,0,0,0,0,0
3998,CCc1[n][n](C2CCCCC2)c2cc(ccc21)C1(CCC(CC1)C(O)=O)C#N,,,,0,0,0,,,
3999,CCOC1=CC=C(NC(=S)NC2=CC=C(OCC)C=C2)C=C1,0,0,0,0,0,0,0,0,1
4000,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,0,0,0,0,0,0,0,0,1
4001,CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,,,,0,0,1,,,
4002,COCC(O)CO,0,0,0,0,0,0,0,0,0
4003,CC1=CC(O)=C(Cl)C=C1C,,,,0,0,1,0,0,0
4004,CC(=O)C=CC1=C(C)CCCC1(C)C,0,0,0,0,0,1,0,0,0
4005,COC1=CC=C(C=C1)C(=O)N1CCN(CC(=O)N2CCOCC2)CC1,0,0,0,0,0,0,0,0,1
4006,CC(C)C(NC(=O)C(CC(O)=O)NC(=O)C(CCCCN)NC(=O)C(N)CCCNC(N)=N)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,0,0,,0,0,,0,0,
4007,SCC(=O)OCCOC(=O)CS,0,0,,0,0,,0,0,
4008,OS(=O)(=O)C1=CC=CC2=C1C=CC=C2,0,0,0,0,0,1,0,0,0
4009,CC(CO)(CO)C(O)=O,0,0,0,0,0,0,0,0,0
4010,CC(C)OC1=CC(NC(=O)C2=C(C=CC=C2)C(F)(F)F)=CC=C1,0,0,0,0,0,1,0,0,1
4011,CCCC(C)(COC(N)=O)COC(=O)NC1CC1,0,0,0,0,0,0,0,0,0
4012,CCN(CC(C)=C)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0,0,0,0,0,0,0,0,1
4013,CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,0,1,0,0,1,0,0,1,1
4014,OCCC1CCCCN1,0,0,0,0,0,0,0,0,0
4015,CCC(=O)C1=C(O)C=C(O)C=C1O,0,1,1,0,1,1,0,1,0
4016,COC1=CC=C(OC)C(=C1)C(O)CNC(=O)CN,0,0,0,0,0,0,0,0,0
4017,NC1=C2N=CN(C3CC(O)C(CO)O3)C2=NC(Cl)=N1,,,,,,,0,0,0
4018,CC(C)CC(=O)CC(C)C,,,,,,,0,0,0
4019,OCC(O)CN1CCN(CC1)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
4020,CNC(=S)NN,0,0,0,0,0,0,0,0,0
4021,CC(C)COC(=O)C1=CC=CC=C1O,0,1,1,0,1,1,0,1,0
4022,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)CC2=C(C)N(C(=O)C3=CC=C(Cl)C=C3)C3=C2C=C(OC)C=C3)CC1)NC(=O)C1=CC=CC=C1,,,,1,0,,,,
4023,CC(C)CP(S)(=S)CC(C)C,0,0,0,0,0,0,0,0,0
4024,CC(N)C(=O)c1ccccc1,0,0,0,0,0,0,0,0,0
4025,CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1,0,0,0,0,0,0,0,0,1
4026,CC(O)CCO,,,,,,,0,0,0
4027,CC1OC(C)C(=O)C1=O,0,0,0,0,0,0,0,0,0
4028,CC(C(O)=O)C1=CC2=C(C=C1)C1=C(N2)C=CC(Cl)=C1,0,0,,0,0,,0,0,
4029,CC(C)COC(=O)C1=CC=C(N)C=C1,,,,,,,0,0,0
4030,CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C)O1,0,0,0,0,0,0,0,0,1
4031,CCOC(=O)CS,0,0,0,0,0,0,0,0,0
4032,CC(=O)NCCO,0,0,0,0,0,0,0,0,0
4033,OC(=O)CC=C,,,,1,0,0,,,
4034,ClC(=O)C(Cl)(Cl)Cl,0,0,0,0,0,0,0,0,0
4035,CN(C1CCN(CC1)C1=NC2=C(C=CC=C2)N1CC1=CC=C(F)C=C1)C1=NC=CC(=O)N1,0,0,0,0,0,0,0,0,1
4036,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,0,0,,0,0,,0,0,
4037,CC(C)C1(C)NC(=NC1=O)C1=NC=C(C)C=C1C(O)=O,0,0,0,0,0,0,0,0,0
4038,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(O)=O,0,0,,0,0,,0,0,
4039,OC1=CC2=C(CC3=CC=CC=C23)C=C1,,,,1,1,1,0,0,0
4040,CC(C)CC(=O)C1C(=O)C2=C(C=CC=C2)C1=O,,,,0,0,1,,,
4041,CCNC(C)CC1=CC=C2OCOC2=C1,0,0,0,0,0,0,0,0,0
4042,CC1=CC=C(C=C1)C(=CCN1CCCC1)C1=CC=CC(C=CC(O)=O)=N1,0,0,0,0,0,0,0,0,1
4043,C[n]1[n][n][n]c1SCC1CSC2C(NC(=O)C(NC(=O)c3c[n]c(C)cc3O)c3ccc(O)cc3)C(=O)N2C=1C(O)=O,0,0,,0,0,,0,0,
4044,CC(=O)NC(CS)C(O)=O,0,0,0,0,0,0,0,0,0
4045,OCC(O)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
4046,CC1SC2=C(C(O)=O)C(=O)C3=CC(F)=C(C=C3N12)N1CCN(CC2=C(C)OC(=O)O2)CC1,,,,1,0,1,0,0,
4047,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,0,0,,0,0,,0,0,
4048,CN1CCN(CC1)C1=NC2=C(CC3=C1C=CC=C3)C=CC=C2,0,0,0,0,0,0,0,0,1
4049,CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0,0,0,0,0,0,0,0,1
4050,CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C,1,0,1,0,0,0,,,
4051,CC(C)(C1=CC(Br)=C(OCC=C)C(Br)=C1)C1=CC(Br)=C(OCC=C)C(Br)=C1,0,1,,0,0,,0,0,
4052,CC12CCC3C(CCc4cc(ccc43)OC3CCCC3)C1CCC2(O)C#C,1,1,1,1,1,1,0,1,1
4053,CCOC1=CC(OCC)=C(C=C1OCC)C(C)=O,0,0,1,0,0,1,0,0,0
4054,CCOC1=CC=C(CC2=NC3=C(C=CC(=C3)[N+]([O-])=O)N2CCN(CC)CC)C=C1,0,0,1,0,0,0,0,0,1
4055,CCCC[N+]1(C)CCCC1,0,0,0,0,0,0,0,0,0
4056,CCCCCC(O)C=CC1C(CC=CCCCC(O)=O)C(O)CC1O,0,,0,0,,0,0,,0
4057,OC(=O)C1CCC(CC1)C(O)=O,0,0,0,0,0,0,0,0,0
4058,CCCC1=CC(OC)=C(O)C=C1,0,1,1,0,1,1,0,1,0
4059,CCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,,,,,,,0,0,
4060,OC1=CC=C(CC2=CC=C(O)C=C2)C=C1,1,1,1,1,1,1,0,1,0
4061,CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1,,,,0,0,0,0,0,1
4062,CCC1(CC)C(=O)CC=NC1=O,0,0,0,0,0,0,0,0,0
4063,COC1=C(OC)C(C(O)=O)=C(CN=NC(=O)C2=CC=NC=C2)C=C1,0,0,0,0,0,0,0,0,0
4064,OC(=O)C1=CC(O)=NC(O)=N1,0,0,0,0,0,0,0,0,0
4065,CCCCCCNCCCCCC,0,0,0,0,0,0,0,0,0
4066,ClC1=CC2=C(CCC3=C(C=CC=C3)N2CCCN2CCC3(CC2)N2CCCCC2NC3=O)C=C1,,,,0,0,,1,0,
4067,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,,0,0,,0,0,
4068,CC(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
4069,NC1=CC=CC=C1C(=O)OCCC1=CC=CC=C1,1,1,0,,,,,,
4070,CCNC1=NC(NC(C)C)=NC(OC)=N1,0,0,0,0,0,0,0,0,0
4071,NC(=N)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
4072,C=CCCC=C,0,0,0,0,0,0,0,0,0
4073,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0,0,0,0,0,0,0,0,1
4074,CCCC=C(CC)C=O,0,,0,0,,0,0,,0
4075,FC1=CC=CC=C1,0,0,0,0,0,0,0,0,0
4076,OCC(O)C(O)C(O)C=O,0,,0,0,,0,0,,0
4077,COC(OC)OC,0,0,0,0,0,0,0,0,0
4078,Cc1cc(ccc1N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O)-c1cc(C)c(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,,,,0,,,1,,
4079,NC1=NC(=CS1)C1=CC=CC=C1,,,,,,,0,0,0
4080,CCCCCCCCCCCCCCP(CCCCCC)(CCCCCC)CCCCCC,1,0,,,,,1,0,
